Date,COTTAGE GROVE,DORENA,FERN RIDGE,BLUE RIVER,COUGAR,FALL CREEK,HILLS CREEK,LOOKOUT POINT,DETROIT,FOSTER
09Oct1970,767.22,797.07,366.21,1293.55,1634.01,790.39,1509.92,891.66,1525.89,637.0
10Oct1970,766.40,795.80,365.85,1291.54,1632.47,789.05,1509.14,890.67,1524.81,637.0
11Oct1970,765.59,794.54,365.48,1289.54,1630.92,787.70,1508.36,889.68,1523.73,637.0
12Oct1970,764.77,793.28,365.12,1287.53,1629.37,786.36,1507.59,888.69,1522.65,637.0
13Oct1970,763.96,792.01,364.75,1285.52,1627.82,785.01,1506.81,887.69,1521.57,637.0
14Oct1970,763.14,790.75,364.39,1283.52,1626.28,783.67,1506.03,886.70,1520.49,637.0
15Oct1970,762.33,789.49,364.03,1281.51,1624.73,782.32,1505.26,885.71,1519.41,636.2
16Oct1970,761.51,788.23,363.66,1279.51,1623.18,780.98,1504.48,884.72,1518.33,635.5
17Oct1970,760.70,786.96,363.30,1277.50,1621.64,779.63,1503.70,883.73,1517.25,634.7
18Oct1970,759.88,785.70,362.94,1275.49,1620.09,778.29,1502.92,882.74,1516.17,633.9
19Oct1970,759.07,784.44,362.57,1273.49,1618.54,776.94,1502.15,881.75,1515.09,633.1
20Oct1970,758.25,783.17,362.21,1271.48,1616.99,775.60,1501.37,880.76,1514.01,632.4
21Oct1970,757.44,781.91,361.85,1269.48,1615.45,774.25,1500.59,879.77,1512.93,631.6
22Oct1970,756.62,780.65,361.48,1267.47,1613.90,772.91,1499.82,878.78,1511.85,630.8
23Oct1970,755.81,779.38,361.12,1265.46,1612.35,771.56,1499.04,877.78,1510.76,630.0
24Oct1970,754.99,778.12,360.76,1263.46,1610.80,770.22,1498.26,876.79,1509.68,629.3
25Oct1970,754.18,776.86,360.39,1261.45,1609.26,768.87,1497.49,875.80,1508.60,628.5
26Oct1970,753.36,775.59,360.03,1259.44,1607.71,767.53,1496.71,874.81,1507.52,627.7
27Oct1970,752.55,774.33,359.66,1257.44,1606.16,766.18,1495.93,873.82,1506.44,626.9
28Oct1970,751.73,773.07,359.30,1255.43,1604.61,764.84,1495.15,872.83,1505.36,626.2
29Oct1970,750.92,771.80,358.94,1253.43,1603.07,763.49,1494.38,871.84,1504.28,625.4
30Oct1970,750.10,770.54,358.57,1251.42,1601.52,762.15,1493.60,870.85,1503.20,624.6
31Oct1970,750.10,770.54,358.21,1248.54,1600.06,760.04,1492.69,869.86,1501.93,623.8
01Nov1970,750.10,770.54,357.85,1243.65,1598.20,757.75,1491.78,868.86,1500.65,623.1
02Nov1970,750.10,770.54,357.48,1238.77,1596.34,755.47,1490.88,867.87,1499.38,622.3
03Nov1970,750.10,770.54,357.12,1233.88,1594.47,753.18,1489.97,866.88,1498.11,621.5
04Nov1970,750.10,770.54,356.76,1228.99,1592.61,750.90,1489.06,865.89,1496.83,620.7
05Nov1970,750.10,770.54,356.39,1224.11,1590.75,748.61,1488.16,864.90,1495.56,620.0
06Nov1970,750.10,770.54,356.03,1219.22,1588.89,746.33,1487.25,863.91,1494.29,619.2
07Nov1970,750.10,770.54,355.67,1214.33,1587.03,744.04,1486.34,862.92,1493.01,618.4
08Nov1970,750.10,770.54,355.30,1209.45,1585.16,741.75,1485.44,861.93,1491.74,617.6
09Nov1970,750.10,770.54,354.94,1204.56,1583.30,739.47,1484.53,860.94,1490.47,616.9
10Nov1970,750.10,770.54,354.57,1199.68,1581.44,737.18,1483.63,859.94,1489.19,616.1
11Nov1970,750.10,770.54,354.21,1194.79,1579.58,734.90,1482.72,858.95,1487.92,615.3
12Nov1970,750.10,770.54,353.85,1189.90,1577.71,732.61,1481.81,857.96,1486.65,614.5
13Nov1970,750.10,770.54,353.48,1185.02,1575.85,730.33,1480.91,856.97,1485.37,613.8
14Nov1970,750.10,770.54,353.12,1180.13,1573.99,728.04,1480.00,855.98,1484.10,613.0
15Nov1970,750.10,770.54,353.12,1180.13,1571.19,728.04,1477.87,853.92,1481.83,613.0
16Nov1970,750.10,770.54,353.12,1180.13,1568.40,728.04,1475.73,851.85,1479.55,613.0
17Nov1970,750.10,770.54,353.12,1180.13,1565.60,728.04,1473.60,849.79,1477.28,613.0
18Nov1970,750.10,770.54,353.12,1180.13,1562.80,728.04,1471.47,847.72,1475.01,613.0
19Nov1970,750.10,770.54,353.12,1180.13,1560.00,728.04,1469.34,845.66,1472.74,613.0
20Nov1970,750.10,770.54,353.12,1180.13,1557.21,728.04,1467.20,843.59,1470.46,613.0
21Nov1970,750.10,770.54,353.12,1180.13,1554.41,728.04,1465.07,841.53,1468.19,613.0
22Nov1970,750.10,770.54,353.12,1180.13,1551.61,728.04,1462.94,839.46,1465.92,613.0
23Nov1970,750.10,770.54,353.12,1180.13,1548.81,728.04,1460.81,837.40,1463.65,613.0
24Nov1970,750.10,770.54,353.12,1180.13,1546.02,728.04,1458.67,835.33,1461.37,613.0
25Nov1970,750.10,770.54,353.12,1180.13,1543.22,728.04,1456.54,833.27,1459.10,613.0
26Nov1970,750.10,770.54,353.12,1180.13,1540.42,728.04,1454.41,831.20,1456.83,613.0
27Nov1970,750.10,770.54,353.12,1180.13,1537.62,728.04,1452.28,829.14,1454.56,613.0
28Nov1970,750.10,770.54,353.12,1180.13,1534.83,728.04,1450.14,827.07,1452.28,613.0
29Nov1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
30Nov1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
01Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
02Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
03Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
04Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
05Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
06Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
07Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
08Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
09Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
10Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
11Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
12Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
13Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
14Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
15Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
16Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
17Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
18Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
19Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
20Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
21Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
22Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
23Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
24Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
25Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
26Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
27Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
28Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
29Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
30Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
31Dec1970,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
01Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
02Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
03Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
04Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
05Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
06Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
07Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
08Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
09Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
10Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
11Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
12Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
13Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
14Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
15Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
16Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
17Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
18Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
19Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
20Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
21Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
22Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
23Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
24Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
25Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
26Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
27Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
28Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
29Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
30Jan1971,750.10,770.54,353.12,1180.13,1532.03,728.04,1448.01,825.01,1450.01,613.0
31Jan1971,750.74,771.58,353.43,1183.98,1534.90,731.13,1449.81,826.92,1452.23,613.3
01Feb1971,751.25,772.41,353.73,1187.82,1537.78,733.31,1451.62,828.83,1454.44,613.5
02Feb1971,751.76,773.25,354.04,1191.67,1540.65,735.48,1453.42,830.74,1456.66,613.8
03Feb1971,752.27,774.08,354.35,1195.52,1543.53,737.66,1455.23,832.64,1458.88,614.0
04Feb1971,752.77,774.92,354.65,1199.36,1546.40,739.83,1457.03,834.55,1461.09,614.3
05Feb1971,753.28,775.75,354.96,1203.21,1549.28,742.01,1458.84,836.46,1463.31,614.5
06Feb1971,753.79,776.59,355.27,1207.06,1552.15,744.19,1460.64,838.37,1465.53,614.8
07Feb1971,754.30,777.42,355.58,1210.90,1555.03,746.36,1462.44,840.28,1467.74,615.0
08Feb1971,754.81,778.26,355.88,1214.75,1557.90,748.54,1464.25,842.19,1469.96,615.3
09Feb1971,755.32,779.09,356.19,1218.60,1560.78,750.71,1466.05,844.10,1472.18,615.5
10Feb1971,755.83,779.92,356.50,1222.44,1563.65,752.89,1467.86,846.00,1474.39,615.8
11Feb1971,756.33,780.76,356.80,1226.29,1566.53,755.07,1469.66,847.91,1476.61,616.1
12Feb1971,756.84,781.59,357.11,1230.14,1569.40,757.24,1471.47,849.82,1478.83,616.3
13Feb1971,757.35,782.43,357.42,1233.98,1572.28,759.42,1473.27,851.73,1481.04,616.6
14Feb1971,757.86,783.26,357.72,1237.83,1575.15,761.59,1475.07,853.64,1483.26,616.8
15Feb1971,758.37,784.10,358.03,1241.68,1578.02,763.77,1476.88,855.55,1485.48,617.1
16Feb1971,758.88,784.93,358.34,1245.53,1580.90,765.94,1478.68,857.46,1487.70,617.3
17Feb1971,759.38,785.77,358.65,1249.37,1583.77,768.12,1480.49,859.36,1489.91,617.6
18Feb1971,759.89,786.60,358.95,1253.22,1586.65,770.30,1482.29,861.27,1492.13,617.8
19Feb1971,760.40,787.43,359.26,1257.07,1589.52,772.47,1484.10,863.18,1494.35,618.1
20Feb1971,760.91,788.27,359.57,1260.91,1592.40,774.65,1485.90,865.09,1496.56,618.3
21Feb1971,761.42,789.10,359.87,1264.76,1595.27,776.82,1487.70,867.00,1498.78,618.6
22Feb1971,761.93,789.94,360.18,1268.61,1598.15,779.00,1489.51,868.91,1501.00,618.8
23Feb1971,762.44,790.77,360.49,1272.45,1601.02,781.18,1491.31,870.82,1503.21,619.1
24Feb1971,762.94,791.61,360.79,1276.30,1603.90,783.35,1493.12,872.72,1505.43,619.4
25Feb1971,763.45,792.44,361.10,1280.15,1606.77,785.53,1494.92,874.63,1507.65,619.6
26Feb1971,763.96,793.28,361.41,1283.99,1609.65,787.70,1496.73,876.54,1509.86,619.9
27Feb1971,764.47,794.11,361.71,1287.84,1612.52,789.88,1498.53,878.45,1512.08,620.1
28Feb1971,764.84,794.67,362.02,1288.84,1613.68,790.48,1499.14,879.12,1512.93,620.4
01Mar1971,765.22,795.23,362.33,1289.84,1614.84,791.09,1499.74,879.79,1513.77,620.6
02Mar1971,765.59,795.79,362.64,1290.84,1615.99,791.69,1500.35,880.46,1514.62,620.9
03Mar1971,765.97,796.35,362.94,1291.84,1617.15,792.30,1500.96,881.13,1515.46,621.1
04Mar1971,766.34,796.91,363.25,1292.84,1618.31,792.90,1501.56,881.80,1516.31,621.4
05Mar1971,766.72,797.48,363.56,1293.84,1619.47,793.51,1502.17,882.47,1517.15,621.6
06Mar1971,767.09,798.04,363.86,1294.84,1620.62,794.11,1502.78,883.14,1518.00,621.9
07Mar1971,767.47,798.60,364.17,1295.85,1621.78,794.72,1503.38,883.81,1518.85,622.2
08Mar1971,767.84,799.16,364.48,1296.85,1622.94,795.32,1503.99,884.48,1519.69,622.4
09Mar1971,768.22,799.72,364.78,1297.85,1624.10,795.93,1504.60,885.15,1520.54,622.7
10Mar1971,768.59,800.28,365.09,1298.85,1625.26,796.53,1505.20,885.82,1521.38,622.9
11Mar1971,768.97,800.84,365.40,1299.85,1626.41,797.13,1505.81,886.49,1522.23,623.2
12Mar1971,769.34,801.40,365.70,1300.85,1627.57,797.74,1506.42,887.16,1523.08,623.4
13Mar1971,769.72,801.96,366.01,1301.85,1628.73,798.34,1507.02,887.83,1523.92,623.7
14Mar1971,770.09,802.52,366.32,1302.85,1629.89,798.95,1507.63,888.50,1524.77,623.9
15Mar1971,770.47,803.09,366.63,1303.85,1631.04,799.55,1508.24,889.17,1525.61,624.2
16Mar1971,770.84,803.65,366.93,1304.85,1632.20,800.16,1508.85,889.84,1526.46,624.4
17Mar1971,771.22,804.21,367.24,1305.85,1633.36,800.76,1509.45,890.50,1527.30,624.7
18Mar1971,771.59,804.77,367.55,1306.85,1634.52,801.37,1510.06,891.17,1528.15,624.9
19Mar1971,771.97,805.33,367.85,1307.85,1635.67,801.97,1510.67,891.84,1529.00,625.2
20Mar1971,772.34,805.89,368.16,1308.85,1636.83,802.57,1511.27,892.51,1529.84,625.5
21Mar1971,772.72,806.45,368.47,1309.85,1637.99,803.18,1511.88,893.18,1530.69,625.7
22Mar1971,773.09,807.01,368.77,1310.85,1639.15,803.78,1512.49,893.85,1531.53,626.0
23Mar1971,773.47,807.57,369.08,1311.86,1640.31,804.39,1513.09,894.52,1532.38,626.2
24Mar1971,773.84,808.13,369.39,1312.86,1641.46,804.99,1513.70,895.19,1533.23,626.5
25Mar1971,774.22,808.70,369.70,1313.86,1642.62,805.60,1514.31,895.86,1534.07,626.7
26Mar1971,774.59,809.26,370.00,1314.86,1643.78,806.20,1514.91,896.53,1534.92,627.0
27Mar1971,774.97,809.82,370.31,1315.86,1644.94,806.81,1515.52,897.20,1535.76,627.2
28Mar1971,775.34,810.38,370.62,1316.86,1646.09,807.41,1516.13,897.87,1536.61,627.5
29Mar1971,775.72,810.94,370.92,1317.86,1647.25,808.02,1516.73,898.54,1537.45,627.7
30Mar1971,776.09,811.50,371.23,1318.86,1648.41,808.62,1517.34,899.21,1538.30,628.0
31Mar1971,776.47,812.00,371.38,1319.76,1649.65,808.62,1517.92,899.88,1539.06,627.1
01Apr1971,776.81,812.40,371.53,1320.55,1650.77,809.15,1518.46,900.55,1539.82,626.1
02Apr1971,777.14,812.80,371.68,1321.34,1651.89,809.67,1518.99,901.22,1540.58,625.2
03Apr1971,777.48,813.20,371.83,1322.12,1653.02,810.20,1519.53,901.89,1541.34,624.2
04Apr1971,777.81,813.61,371.98,1322.91,1654.14,810.73,1520.07,902.56,1542.10,623.3
05Apr1971,778.15,814.01,372.13,1323.70,1655.26,811.26,1520.60,903.23,1542.86,622.4
06Apr1971,778.48,814.41,372.28,1324.49,1656.38,811.78,1521.14,903.90,1543.62,621.4
07Apr1971,778.82,814.81,372.43,1325.28,1657.51,812.31,1521.68,904.57,1544.38,620.5
08Apr1971,779.16,815.21,372.58,1326.06,1658.63,812.84,1522.21,905.24,1545.14,619.5
09Apr1971,779.49,815.61,372.73,1326.85,1659.75,813.36,1522.75,905.91,1545.90,618.6
10Apr1971,779.83,816.01,372.88,1327.64,1660.87,813.89,1523.29,906.58,1546.66,617.7
11Apr1971,780.16,816.42,373.03,1328.43,1661.99,814.42,1523.82,907.25,1547.42,616.7
12Apr1971,780.50,816.82,373.18,1329.21,1663.12,814.94,1524.36,907.92,1548.18,615.8
13Apr1971,780.83,817.22,373.33,1330.00,1664.24,815.47,1524.90,908.59,1548.94,614.8
14Apr1971,781.17,817.62,373.48,1330.79,1665.36,816.00,1525.43,909.26,1549.70,613.9
15Apr1971,781.43,818.02,373.48,1331.55,1666.36,816.53,1525.97,909.93,1550.40,613.9
16Apr1971,781.68,818.42,373.48,1332.32,1667.35,817.05,1526.51,910.60,1551.10,613.9
17Apr1971,781.94,818.82,373.48,1333.08,1668.35,817.58,1527.04,911.27,1551.80,613.9
18Apr1971,782.20,819.23,373.48,1333.85,1669.34,818.11,1527.58,911.94,1552.50,613.9
19Apr1971,782.45,819.63,373.48,1334.61,1670.34,818.63,1528.12,912.61,1553.20,613.9
20Apr1971,782.71,820.03,373.48,1335.37,1671.33,819.16,1528.65,913.28,1553.90,613.9
21Apr1971,782.97,820.43,373.48,1336.14,1672.33,819.69,1529.19,913.95,1554.60,613.9
22Apr1971,783.22,820.83,373.48,1336.90,1673.32,820.21,1529.73,914.61,1555.30,613.9
23Apr1971,783.48,821.23,373.48,1337.67,1674.32,820.74,1530.27,915.28,1556.00,613.9
24Apr1971,783.74,821.63,373.48,1338.43,1675.31,821.27,1530.80,915.95,1556.70,613.9
25Apr1971,783.99,822.04,373.48,1339.19,1676.31,821.79,1531.34,916.62,1557.40,613.9
26Apr1971,784.25,822.44,373.48,1339.96,1677.30,822.32,1531.88,917.29,1558.10,613.9
27Apr1971,784.51,822.84,373.48,1340.72,1678.30,822.85,1532.41,917.96,1558.80,613.9
28Apr1971,784.76,823.24,373.48,1341.49,1679.29,823.38,1532.95,918.63,1559.50,613.9
29Apr1971,785.02,823.64,373.48,1342.25,1680.29,823.90,1533.49,919.30,1560.20,613.9
30Apr1971,785.28,824.04,373.48,1342.95,1681.26,824.43,1534.02,919.97,1560.85,613.9
01May1971,785.54,824.44,373.48,1343.66,1682.23,824.96,1534.56,920.64,1561.50,613.9
02May1971,785.80,824.85,373.48,1344.36,1683.20,825.48,1535.10,921.31,1562.15,613.9
03May1971,786.05,825.25,373.48,1345.07,1684.17,826.01,1535.63,921.98,1562.80,613.9
04May1971,786.31,825.65,373.48,1345.77,1685.15,826.54,1536.17,922.65,1563.45,613.9
05May1971,786.57,826.05,373.48,1346.48,1686.12,827.07,1536.71,923.32,1563.45,613.9
06May1971,786.83,826.45,373.48,1347.18,1687.09,827.59,1537.24,923.99,1563.45,613.9
07May1971,787.09,826.85,373.48,1347.89,1688.06,828.12,1537.78,924.66,1563.45,613.9
08May1971,787.35,827.25,373.48,1348.59,1689.03,828.65,1538.32,925.33,1563.45,613.9
09May1971,787.60,827.66,373.48,1349.30,1690.00,829.17,1538.85,926.00,1563.45,613.9
10May1971,787.86,828.06,373.48,1350.00,1690.00,829.70,1539.39,926.00,1563.45,613.9
11May1971,788.12,828.46,373.48,1350.00,1690.00,829.70,1539.93,926.00,1563.45,613.9
12May1971,788.38,828.86,373.48,1350.00,1690.00,829.70,1540.46,926.00,1563.45,613.9
13May1971,788.64,829.26,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,613.9
14May1971,788.90,829.66,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,613.9
15May1971,789.15,830.06,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,618.5
16May1971,789.41,830.47,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,623.1
17May1971,789.67,830.87,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,627.8
18May1971,789.93,831.27,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,632.4
19May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
20May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
21May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
22May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
23May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
24May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
25May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
26May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
27May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
28May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
29May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
30May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
31May1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
01Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
02Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
03Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
04Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
05Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
06Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
07Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
08Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
09Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
10Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
11Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
12Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
13Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
14Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
15Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
16Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
17Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
18Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
19Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
20Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
21Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
22Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
23Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
24Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
25Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
26Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
27Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
28Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
29Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
30Jun1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
01Jul1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
02Jul1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
03Jul1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
04Jul1971,789.93,831.67,373.48,1350.00,1690.00,829.70,1541.00,926.00,1563.45,637.0
